Delivery_person_Age,Delivery_person_Ratings,distance_km,Vehicle_condition,multiple_deliveries,city_enc,vehicle_enc,order_enc,festival_enc,order_hour,is_peak_hour,is_weekend,weather_Cloudy,weather_Fog,weather_Sandstorms,weather_Stormy,weather_Sunny,weather_Windy,traffic_High,traffic_Jam,traffic_Low,traffic_Medium,severe_x_distance,Time_taken(min)
25.0,4.7,1.5544659606035225,2,1.0,1,3,0,0,11,1,1,False,True,False,False,False,False,True,False,False,False,0.0,27.0
20.0,4.3,3.059554247595471,1,0.0,2,3,2,0,11,1,1,True,False,False,False,False,False,True,False,False,False,0.0,33.0
38.0,4.8,7.6510644585303815,1,1.0,2,2,1,0,20,1,1,False,False,False,False,True,False,False,True,False,False,0.0,18.0
32.0,4.7,9.192119121311745,2,1.0,2,2,2,0,21,1,1,False,False,False,False,True,False,False,True,False,False,0.0,20.0
31.0,4.9,4.657195393807058,2,1.0,2,1,2,0,20,1,1,False,False,False,False,False,True,False,True,False,False,0.0,30.0
38.0,4.7,9.435201537430713,1,1.0,2,3,0,0,19,1,1,False,True,False,False,False,False,False,True,False,False,0.0,36.0
30.0,4.7,7.683892680377775,2,0.0,2,2,2,0,23,0,1,False,False,False,True,False,False,False,False,True,False,7.683892680377775,24.0
26.0,4.8,9.193520993944183,2,1.0,2,3,1,0,18,1,1,False,False,True,False,False,False,False,False,False,True,9.193520993944183,27.0
25.0,4.6,3.1089029191679383,1,1.0,1,3,3,0,8,0,1,False,False,False,False,False,True,False,False,True,False,0.0,15.0
30.0,4.7,3.0250863295462396,3,1.0,2,3,3,1,19,1,1,False,True,False,False,False,False,False,False,True,False,0.0,44.0
23.0,4.9,1.520369481743939,2,0.0,2,1,0,0,11,1,1,False,True,False,False,False,False,True,False,False,False,0.0,23.0
22.0,4.9,1.532229188735096,1,1.0,2,3,3,0,8,0,1,False,False,False,False,True,False,False,False,True,False,0.0,23.0
39.0,4.9,2.979763497462109,2,1.0,2,3,2,0,10,0,1,False,True,False,False,False,False,False,False,True,False,0.0,19.0
23.0,4.9,1.509460397835505,0,1.0,2,3,1,0,10,0,1,True,False,False,False,False,False,False,False,True,False,0.0,15.0
20.0,4.6,7.648557947935138,0,1.0,2,3,2,0,18,1,1,False,False,True,False,False,False,False,False,False,True,7.648557947935138,29.0
27.0,4.8,4.596666925181527,0,1.0,2,3,0,0,17,1,1,False,True,False,False,False,False,False,False,False,True,0.0,28.0
32.0,4.7,7.647092834675519,1,0.0,2,2,2,0,22,0,1,True,False,False,False,False,False,False,False,True,False,0.0,17.0
30.0,4.7,1.5368199501604665,0,0.0,1,3,3,0,19,1,1,True,False,False,False,False,False,False,False,True,False,0.0,28.0
32.0,4.7,4.595940524023754,1,1.0,2,3,1,0,21,1,1,False,True,False,False,False,False,False,True,False,False,0.0,27.0
38.0,4.6,9.327055824816654,1,1.0,2,2,3,0,20,1,1,False,False,True,False,False,False,False,True,False,False,9.327055824816654,27.0
33.0,4.7,7.772343594464243,0,1.0,2,3,2,0,21,1,1,False,False,False,True,False,False,False,True,False,False,7.772343594464243,30.0
34.0,4.6,6.232150258829198,1,0.0,2,3,0,0,14,1,1,False,True,False,False,False,False,True,False,False,False,0.0,32.0
36.0,4.1,7.7624991757103565,0,1.0,2,3,0,0,20,1,1,False,False,False,False,False,True,False,True,False,False,0.0,39.0
36.0,4.9,9.121491544069729,1,0.0,2,2,0,0,19,1,1,False,False,True,False,False,False,False,True,False,False,9.121491544069729,29.0
34.0,4.2,4.5967456266495255,0,2.0,2,3,2,0,22,0,1,False,False,False,True,False,False,False,True,False,False,4.5967456266495255,42.0
32.0,5.0,9.054052950169499,2,1.0,2,3,0,0,23,0,1,False,False,False,False,True,False,False,False,True,False,0.0,18.0
36.0,4.6,7.600994631258686,2,0.0,1,3,1,0,20,1,1,False,False,False,False,False,True,False,True,False,False,0.0,33.0
38.0,4.9,1.5299884479314707,0,1.0,2,3,2,0,9,0,1,False,False,False,False,True,False,False,False,True,False,0.0,21.0
26.0,4.7,4.561269432005461,1,1.0,1,3,2,0,19,1,1,True,False,False,False,False,False,False,True,False,False,0.0,22.0
25.0,4.9,1.536828545242727,1,0.0,2,3,1,0,9,0,1,False,True,False,False,False,False,False,False,True,False,0.0,10.0
31.0,4.6,7.5620793211870625,2,1.0,2,1,1,0,18,1,1,False,False,False,False,True,False,False,False,False,True,0.0,15.0
25.0,4.4,1.4901739564930154,0,1.0,1,3,0,0,11,1,1,False,False,False,True,False,False,True,False,False,False,1.4901739564930154,39.0
26.0,4.5,6.210098947886509,1,1.0,1,3,1,0,12,1,1,False,False,False,True,False,False,True,False,False,False,6.210098947886509,12.0
20.0,4.9,6.217834398578936,1,0.0,2,2,0,0,15,0,1,False,False,True,False,False,False,False,False,False,True,6.217834398578936,22.0
38.0,4.0,1.5294841760997977,0,0.0,2,3,2,0,8,0,1,False,False,False,False,False,True,False,False,True,False,0.0,33.0
37.0,4.4,7.448626618603313,0,1.0,2,3,3,0,23,0,1,False,False,True,False,False,False,False,False,True,False,7.448626618603313,25.0
30.0,4.7,5.959266895919677,2,1.0,2,2,0,0,19,1,1,False,True,False,False,False,False,True,False,False,False,0.0,33.0
33.0,4.8,6.147404652636644,0,1.0,2,3,3,0,13,1,1,False,False,False,False,False,True,True,False,False,False,0.0,30.0
36.0,4.2,6.210168035777162,1,1.0,2,2,1,0,14,1,1,False,False,False,True,False,False,True,False,False,False,6.210168035777162,32.0
33.0,4.6,4.527535939190659,0,1.0,1,3,2,0,21,1,1,False,True,False,False,False,False,False,True,False,False,0.0,30.0
26.0,5.0,4.67431885403065,1,1.0,2,2,2,0,19,1,1,True,False,False,False,False,False,False,True,False,False,0.0,20.0
24.0,4.1,3.145067434621583,0,1.0,2,3,2,0,10,0,1,False,False,False,True,False,False,False,False,True,False,3.145067434621583,25.0
28.0,4.6,2.979795885131679,1,1.0,2,3,2,0,9,0,1,False,False,True,False,False,False,False,False,True,False,2.979795885131679,17.0
37.0,4.7,7.763607607839511,1,1.0,2,3,0,0,19,1,1,False,False,False,False,True,False,False,True,False,False,0.0,22.0
26.0,5.0,3.1051141624973875,1,1.0,2,2,3,0,11,1,1,True,False,False,False,False,False,True,False,False,False,0.0,20.0
34.0,4.7,1.5527001159059903,0,1.0,2,3,2,0,10,0,1,False,False,False,False,True,False,False,False,True,False,0.0,29.0
37.0,4.5,6.058844117462931,0,0.0,2,3,2,0,15,0,1,False,False,False,False,False,True,False,False,False,True,0.0,25.0
23.0,5.0,7.546676276224336,1,1.0,2,2,2,0,22,0,1,False,False,True,False,False,False,False,False,True,False,7.546676276224336,18.0
25.0,4.7,9.193014472266961,0,1.0,2,3,3,0,22,0,1,False,False,False,False,True,False,False,False,True,False,0.0,17.0
31.0,4.8,3.104803710518419,2,1.0,1,3,3,0,9,0,1,False,False,False,True,False,False,False,False,True,False,3.104803710518419,27.0
31.0,4.9,7.562333809640329,1,0.0,2,2,3,0,19,1,1,False,False,False,False,True,False,False,True,False,False,0.0,20.0
37.0,5.0,4.610430682715917,0,0.0,2,3,2,0,22,0,1,False,False,False,False,True,False,False,False,True,False,0.0,23.0
30.0,4.7,5.9587562421893265,0,1.0,2,3,1,0,13,1,1,False,False,False,False,True,False,True,False,False,False,0.0,24.0
24.0,4.1,3.116121839413475,0,1.0,2,3,3,0,10,0,1,False,False,False,True,False,False,False,False,True,False,3.116121839413475,16.0
24.0,5.0,6.118745338337484,2,0.0,1,2,1,0,13,1,1,False,False,False,False,True,False,True,False,False,False,0.0,12.0
20.0,4.6,6.209442398392529,1,0.0,2,2,2,0,15,0,1,False,True,False,False,False,False,False,False,False,True,0.0,19.0
36.0,4.9,9.181146899051036,2,1.0,2,1,3,0,17,1,1,True,False,False,False,False,False,False,False,False,True,0.0,18.0
35.0,4.6,6.037118440222451,1,1.0,1,2,0,0,15,0,1,False,False,False,True,False,False,False,False,False,True,6.037118440222451,30.0
28.0,4.9,3.0405702571576674,0,0.0,2,3,3,0,11,1,1,False,True,False,False,False,False,True,False,False,False,0.0,25.0
39.0,4.7,4.656983638230307,2,0.0,2,2,1,0,21,1,1,False,False,True,False,False,False,False,True,False,False,4.656983638230307,26.0
31.0,4.6,1.5523457381463397,0,1.0,2,3,2,0,10,0,1,True,False,False,False,False,False,False,False,True,False,0.0,24.0
36.0,4.4,1.529162766029632,0,0.0,2,3,2,0,11,1,1,False,False,True,False,False,False,False,False,True,False,1.529162766029632,22.0
34.0,4.5,4.663432201620595,2,0.0,2,3,0,0,20,1,1,False,False,True,False,False,False,False,True,False,False,4.663432201620595,28.0
22.0,4.3,4.528236597449021,0,1.0,1,3,0,0,22,0,1,False,False,False,True,False,False,False,False,True,False,4.528236597449021,23.0
28.0,4.9,8.93863229991919,1,1.0,2,2,3,0,19,1,1,False,False,True,False,False,False,False,True,False,False,8.93863229991919,27.0
30.0,4.7,6.290134677634678,3,1.0,2,1,1,0,19,1,1,False,True,False,False,False,False,False,False,True,False,0.0,41.0
30.0,4.7,9.326561838121483,2,1.0,2,1,2,0,19,1,1,False,True,False,False,False,False,False,True,False,False,0.0,21.0
21.0,4.6,7.64537402705469,2,1.0,2,3,0,0,21,1,1,True,False,False,False,False,False,False,True,False,False,0.0,30.0
32.0,4.1,2.979502850576494,0,1.0,1,3,0,0,10,0,1,False,False,False,True,False,False,False,False,True,False,2.979502850576494,26.0
36.0,4.8,7.8626681674103684,0,1.0,2,3,2,0,18,1,1,True,False,False,False,False,False,False,False,False,True,0.0,28.0
24.0,5.0,3.1090243972299714,2,0.0,2,2,3,0,10,0,1,False,False,False,False,False,True,False,False,True,False,0.0,16.0
23.0,4.8,1.5126000890232916,1,0.0,1,2,1,0,9,0,1,False,False,False,False,True,False,False,False,True,False,0.0,18.0
24.0,4.8,7.8626681674103684,2,0.0,1,1,0,0,17,1,1,True,False,False,False,False,False,False,False,False,True,0.0,11.0
35.0,4.9,7.761498257466441,0,1.0,2,3,3,0,17,1,1,False,False,False,True,False,False,False,False,False,True,7.761498257466441,27.0
38.0,4.0,6.209449516823057,0,1.0,2,3,0,0,15,0,1,False,False,False,True,False,False,False,False,False,True,6.209449516823057,39.0
33.0,4.8,4.544267482984226,1,1.0,2,2,0,0,18,1,1,False,False,False,False,False,True,False,False,False,True,0.0,33.0
20.0,4.8,3.1092107394969077,2,1.0,2,3,0,0,10,0,1,False,False,False,False,False,True,False,False,True,False,0.0,15.0
39.0,4.3,4.596477246826326,0,0.0,1,3,0,0,23,0,1,False,False,True,False,False,False,False,False,True,False,4.596477246826326,25.0
23.0,5.0,9.192881349038215,1,1.0,2,3,0,0,19,1,1,False,True,False,False,False,False,False,False,False,True,0.0,16.0
29.0,4.9,5.959019072169318,1,0.0,1,3,3,0,13,1,1,False,False,False,False,True,False,True,False,False,False,0.0,10.0
28.0,4.9,9.220316822180319,2,1.0,2,1,1,0,19,1,1,True,False,False,False,False,False,False,True,False,False,0.0,29.0
32.0,4.9,1.5203682291094078,2,1.0,2,1,0,0,10,0,1,False,False,True,False,False,False,False,False,True,False,1.5203682291094078,25.0
25.0,4.5,7.7901565957028485,0,1.0,2,3,1,0,19,1,1,False,False,False,True,False,False,False,True,False,False,7.7901565957028485,26.0
26.0,4.8,7.8626681674103684,1,0.0,2,2,0,0,21,1,1,False,True,False,False,False,False,False,True,False,False,0.0,23.0
27.0,4.7,1.5094817638297648,1,1.0,1,2,3,0,8,0,1,False,False,False,True,False,False,False,False,True,False,1.5094817638297648,17.0
34.0,4.7,9.348072739621905,0,2.0,2,3,2,1,21,1,1,False,False,False,False,False,True,False,True,False,False,0.0,45.0
26.0,4.5,4.587356404161672,2,1.0,2,2,3,0,21,1,1,False,False,False,True,False,False,False,True,False,False,4.587356404161672,25.0
34.0,4.9,3.064210028101302,1,0.0,1,3,2,0,12,1,1,False,False,True,False,False,False,True,False,False,False,3.064210028101302,30.0
20.0,5.0,4.657619913371798,1,1.0,2,3,2,0,23,0,1,False,False,False,False,True,False,False,False,True,False,0.0,20.0
27.0,3.7,4.5607604314529,0,3.0,1,3,0,0,20,1,1,False,False,False,False,True,False,False,True,False,False,0.0,53.0
20.0,4.8,4.658009428704457,0,1.0,2,3,2,0,21,1,1,True,False,False,False,False,False,False,True,False,False,0.0,26.0
38.0,4.5,6.050103074349793,2,1.0,2,1,3,0,15,0,1,False,False,False,False,True,False,False,False,False,True,0.0,20.0
37.0,4.5,1.5725337292863206,2,0.0,2,3,0,0,8,0,1,True,False,False,False,False,False,False,False,True,False,0.0,15.0
30.0,4.5,4.544228016639666,1,1.0,2,3,0,0,17,1,1,False,False,False,True,False,False,False,False,False,True,4.544228016639666,30.0
22.0,4.3,4.537989684962583,0,0.0,2,3,0,0,23,0,1,False,False,False,True,False,False,False,False,True,False,4.537989684962583,29.0
30.0,4.7,6.210069011405746,2,1.0,2,3,1,0,19,1,1,False,False,False,False,False,True,True,False,False,False,0.0,27.0
26.0,4.8,7.790426271963797,1,0.0,2,2,2,0,20,1,1,False,False,False,True,False,False,False,True,False,False,7.790426271963797,24.0
22.0,4.7,7.546817179242812,2,1.0,1,2,1,0,19,1,1,False,False,False,False,False,True,False,True,False,False,0.0,28.0
36.0,5.0,1.5127140854704322,1,0.0,2,3,3,0,9,0,1,False,True,False,False,False,False,False,False,True,False,0.0,19.0
30.0,4.8,6.232341754608859,1,1.0,2,2,0,0,12,1,1,False,False,False,False,True,False,True,False,False,False,0.0,15.0
29.0,4.8,3.0733915714431617,1,1.0,1,2,3,0,10,0,1,True,False,False,False,False,False,False,False,True,False,0.0,19.0
30.0,4.7,3.0643351463849164,0,1.0,2,3,0,0,19,1,1,False,False,False,False,True,False,False,False,True,False,0.0,19.0
27.0,4.8,6.081185877714607,1,0.0,1,3,2,0,14,1,1,True,False,False,False,False,False,True,False,False,False,0.0,24.0
32.0,4.8,1.5302997807730145,2,1.0,2,2,1,0,8,0,1,False,True,False,False,False,False,False,False,True,False,0.0,18.0
21.0,5.0,3.0732024062611822,0,1.0,1,3,2,0,10,0,1,False,False,False,False,True,False,False,False,True,False,0.0,13.0
28.0,4.6,1.5297232853100242,2,1.0,2,2,2,0,11,1,1,False,False,False,False,False,True,True,False,False,False,0.0,22.0
25.0,4.6,3.1162228846223834,2,0.0,2,3,1,0,8,0,1,False,False,True,False,False,False,False,False,True,False,3.1162228846223834,15.0
22.0,4.8,7.648947507755509,2,0.0,2,2,3,0,23,0,1,False,False,False,False,False,True,False,False,True,False,0.0,15.0
36.0,4.7,9.348206267361391,2,1.0,2,3,3,0,20,1,1,False,True,False,False,False,False,False,True,False,False,0.0,32.0
28.0,4.6,1.5368334425195926,2,1.0,1,2,2,0,9,0,1,False,False,False,False,False,True,False,False,True,False,0.0,19.0
38.0,4.7,1.554526675991934,2,0.0,2,2,2,0,11,1,1,False,False,False,False,False,True,True,False,False,False,0.0,34.0
35.0,4.8,7.648322354566645,1,1.0,1,3,0,0,17,1,1,False,False,False,True,False,False,False,False,False,True,7.648322354566645,30.0
39.0,5.0,6.049968949184032,2,1.0,2,2,1,0,13,1,1,False,False,False,True,False,False,True,False,False,False,6.049968949184032,33.0
34.0,4.7,6.209259882041872,2,1.0,2,3,2,0,13,1,1,True,False,False,False,False,False,True,False,False,False,0.0,25.0
22.0,5.0,3.064508186852737,1,0.0,2,3,2,0,8,0,1,False,True,False,False,False,False,False,False,True,False,0.0,10.0
38.0,5.0,4.657127681974745,1,0.0,2,3,2,0,18,1,1,False,False,False,False,True,False,False,False,False,True,0.0,19.0
38.0,4.9,4.59670198232987,2,1.0,1,1,2,0,21,1,1,False,False,False,True,False,False,False,True,False,False,4.59670198232987,27.0
31.0,4.5,1.5093577696337532,2,0.0,2,2,2,0,8,0,1,False,False,True,False,False,False,False,False,True,False,1.5093577696337532,20.0
34.0,4.3,4.528162065607132,0,1.0,2,3,3,0,17,1,1,False,False,False,False,False,True,False,False,False,True,0.0,36.0
20.0,4.9,3.145067434621583,1,1.0,1,3,3,0,8,0,1,False,False,False,True,False,False,False,False,True,False,3.145067434621583,11.0
33.0,4.0,7.661331134220826,0,1.0,2,3,1,0,22,0,1,False,False,True,False,False,False,False,False,True,False,7.661331134220826,33.0
24.0,4.5,1.5522165637171133,0,0.0,2,3,1,0,9,0,1,False,False,True,False,False,False,False,False,True,False,1.5522165637171133,25.0
25.0,4.7,7.5628176900723,1,1.0,2,3,2,0,18,1,1,False,False,False,True,False,False,False,False,False,True,7.5628176900723,26.0
26.0,4.8,7.546781220484458,2,0.0,2,3,3,0,18,1,1,False,False,False,False,True,False,False,False,False,True,0.0,17.0
38.0,4.7,6.218030984114243,1,1.0,2,3,3,0,14,1,1,False,False,False,False,True,False,True,False,False,False,0.0,23.0
22.0,4.4,9.314781588433535,0,1.0,1,3,2,0,21,1,1,False,False,False,False,False,True,False,True,False,False,0.0,36.0
37.0,4.8,3.1044353971266565,1,1.0,2,3,1,0,8,0,1,False,False,False,False,True,False,False,False,True,False,0.0,18.0
27.0,4.2,6.127848457033505,1,0.0,2,3,0,0,12,1,1,True,False,False,False,False,False,True,False,False,False,0.0,33.0
24.0,4.9,4.674280112157379,1,0.0,1,2,3,0,18,1,1,True,False,False,False,False,False,False,False,False,True,0.0,17.0
34.0,4.6,3.105144913226864,1,1.0,2,3,2,0,8,0,1,True,False,False,False,False,False,False,False,True,False,0.0,19.0
24.0,4.2,9.313347514768024,0,0.0,1,3,2,0,23,0,1,False,False,False,False,False,True,False,False,True,False,0.0,15.0
29.0,4.7,9.177484636525243,1,1.0,2,3,1,0,23,0,1,False,False,False,False,False,True,False,False,True,False,0.0,14.0
39.0,4.5,9.348448896833318,1,1.0,2,2,2,0,19,1,1,True,False,False,False,False,False,False,True,False,False,0.0,28.0
29.0,4.9,1.5725337292863206,0,1.0,2,3,0,0,8,0,1,False,True,False,False,False,False,False,False,True,False,0.0,20.0
26.0,4.8,1.5524082366562466,2,0.0,2,2,1,0,8,0,1,True,False,False,False,False,False,False,False,True,False,0.0,17.0
25.0,4.6,1.5524171298912166,1,0.0,1,3,3,0,10,0,1,False,False,True,False,False,False,False,False,True,False,1.5524171298912166,12.0
31.0,4.6,7.762092914972186,2,1.0,2,2,0,0,23,0,1,False,False,False,False,False,True,False,False,True,False,0.0,22.0
38.0,4.3,3.073687981631253,0,1.0,2,3,0,0,11,1,1,False,False,True,False,False,False,True,False,False,False,3.073687981631253,47.0
27.0,4.6,9.074486316335918,2,1.0,2,2,0,0,17,1,1,False,False,False,True,False,False,False,False,False,True,9.074486316335918,25.0
24.0,4.9,1.5545511732988062,0,0.0,2,3,0,0,8,0,1,True,False,False,False,False,False,False,False,True,False,0.0,23.0
28.0,4.9,1.5294972211332267,0,1.0,1,3,3,0,9,0,1,False,True,False,False,False,False,False,False,True,False,0.0,16.0
33.0,4.7,7.8626681674103684,1,1.0,2,3,1,0,20,1,1,True,False,False,False,False,False,False,True,False,False,0.0,25.0
22.0,4.0,7.790125828454116,0,0.0,2,3,2,0,23,0,1,False,False,False,False,False,True,False,False,True,False,0.0,24.0
27.0,4.9,9.435201537430713,0,0.0,2,3,2,0,18,1,1,False,False,False,False,False,True,False,False,False,True,0.0,14.0
38.0,4.6,1.536836906549953,1,1.0,2,3,3,0,11,1,1,True,False,False,False,False,False,True,False,False,False,0.0,32.0
21.0,4.2,3.064002956584147,0,0.0,1,3,0,0,10,0,1,False,False,False,False,False,True,False,False,True,False,0.0,23.0
35.0,4.9,1.5368503798521727,0,0.0,2,3,0,0,10,0,1,False,False,False,False,True,False,False,False,True,False,0.0,21.0
30.0,4.8,5.958847028253639,1,0.0,2,2,3,0,13,1,1,False,False,True,False,False,False,True,False,False,False,5.958847028253639,30.0
30.0,4.2,1.4897343062370803,0,1.0,1,3,3,0,10,0,1,False,False,False,False,False,True,False,False,True,False,0.0,32.0
34.0,4.2,1.489789766813,0,1.0,2,3,2,0,8,0,1,False,False,True,False,False,False,False,False,True,False,1.489789766813,34.0
32.0,4.5,3.105095437473336,0,1.0,1,3,2,0,9,0,1,False,False,True,False,False,False,False,False,True,False,3.105095437473336,27.0
37.0,4.7,9.314965469327513,0,0.0,2,3,1,0,21,1,1,False,False,False,False,True,False,False,True,False,False,0.0,20.0
32.0,5.0,4.5611524272563715,1,1.0,2,3,2,0,21,1,1,False,True,False,False,False,False,False,True,False,False,0.0,26.0
32.0,4.9,7.763180727989779,1,1.0,2,2,1,0,18,1,1,False,False,False,False,True,False,False,False,False,True,0.0,17.0
22.0,4.9,7.600990561376193,2,1.0,2,2,0,0,22,0,1,False,False,False,True,False,False,False,False,True,False,7.600990561376193,19.0
21.0,4.6,9.435201537430713,1,0.0,2,3,3,0,18,1,1,False,False,False,False,False,True,False,False,False,True,0.0,20.0
35.0,4.9,4.6741517745550425,2,0.0,2,1,1,0,21,1,1,False,True,False,False,False,False,False,True,False,False,0.0,26.0
23.0,4.9,3.0593634547239317,1,1.0,2,3,2,0,8,0,1,True,False,False,False,False,False,False,False,True,False,0.0,19.0
26.0,4.9,2.9790002034338934,1,0.0,1,2,2,0,8,0,1,False,False,False,True,False,False,False,False,True,False,2.9790002034338934,14.0
22.0,4.8,1.5523182877499084,1,1.0,1,3,2,0,10,0,1,False,False,False,False,True,False,False,False,True,False,0.0,15.0
22.0,4.9,4.65734737800111,2,0.0,2,1,2,0,22,0,1,False,False,False,False,True,False,False,False,True,False,0.0,23.0
31.0,4.9,6.037529176542177,0,1.0,2,3,2,0,15,0,1,True,False,False,False,False,False,False,False,False,True,0.0,30.0
20.0,4.8,6.208803959900089,2,1.0,2,1,1,0,16,0,1,False,False,True,False,False,False,False,False,False,True,6.208803959900089,20.0
34.0,4.7,4.469027394505617,1,1.0,1,3,3,0,18,1,1,True,False,False,False,False,False,False,False,False,True,0.0,16.0
39.0,4.6,9.088078142011637,1,1.0,2,3,0,0,20,1,1,False,True,False,False,False,False,False,True,False,False,0.0,33.0
22.0,4.9,6.209735433842075,1,1.0,1,2,2,0,16,0,1,False,True,False,False,False,False,False,False,False,True,0.0,19.0
30.0,5.0,3.104463374954771,2,1.0,1,2,2,0,10,0,1,False,True,False,False,False,False,False,False,True,False,0.0,15.0
22.0,4.5,7.573406195224182,2,0.0,2,3,1,0,19,1,1,False,False,True,False,False,False,False,True,False,False,7.573406195224182,14.0
37.0,4.5,4.67433301643506,0,1.0,2,3,1,0,23,0,1,False,False,False,False,True,False,False,False,True,False,0.0,21.0
37.0,4.7,4.469203457950985,0,1.0,2,3,3,0,21,1,1,False,False,True,False,False,False,False,True,False,False,4.469203457950985,33.0
30.0,4.7,3.0407902113990954,3,1.0,2,1,3,0,19,1,1,False,True,False,False,False,False,False,False,True,False,0.0,11.0
29.0,4.7,1.5523012503298028,2,1.0,2,2,0,0,9,0,1,False,False,False,False,False,True,False,False,True,False,0.0,16.0
23.0,4.8,6.218134914911527,1,0.0,2,2,1,0,15,0,1,False,False,False,True,False,False,True,False,False,False,6.218134914911527,16.0
27.0,5.0,6.210169290102755,0,1.0,2,3,3,0,16,0,1,False,False,True,False,False,False,False,False,False,True,6.210169290102755,26.0
27.0,4.6,1.554514382186963,2,0.0,1,2,2,0,9,0,1,False,False,False,True,False,False,False,False,True,False,1.554514382186963,19.0
21.0,4.8,9.075423573606574,1,1.0,2,2,2,0,18,1,1,False,False,False,False,False,True,False,False,False,True,0.0,25.0
20.0,4.6,1.5725337292863206,0,1.0,2,3,1,0,10,0,1,False,True,False,False,False,False,False,False,True,False,0.0,16.0
36.0,4.6,6.0811084845161325,1,1.0,2,3,3,0,12,1,1,False,True,False,False,False,False,True,False,False,False,0.0,31.0
38.0,4.1,7.601870282547478,0,0.0,2,3,0,0,23,0,1,False,False,False,True,False,False,False,False,True,False,7.601870282547478,25.0
27.0,4.6,3.060557773040758,1,1.0,2,2,3,0,10,0,1,True,False,False,False,False,False,False,False,True,False,0.0,14.0
34.0,5.0,1.532276469519439,2,1.0,2,1,3,0,8,0,1,False,False,True,False,False,False,False,False,True,False,1.532276469519439,29.0
32.0,4.3,4.674174529063472,0,1.0,2,3,0,0,22,0,1,True,False,False,False,False,False,False,True,False,False,0.0,32.0
30.0,4.7,3.064267071068136,0,0.0,1,3,0,0,19,1,1,False,False,False,False,False,True,True,False,False,False,0.0,32.0
37.0,4.9,4.610035602260694,0,1.0,2,3,1,0,21,1,1,False,False,False,False,True,False,False,True,False,False,0.0,29.0
35.0,4.8,1.5544994921789963,2,0.0,2,2,1,0,9,0,1,False,False,True,False,False,False,False,False,True,False,1.5544994921789963,27.0
30.0,4.8,4.537647566708254,2,0.0,1,2,1,0,23,0,1,True,False,False,False,False,False,False,False,True,False,0.0,15.0
29.0,4.9,4.674393132741051,1,0.0,1,2,1,0,21,1,1,False,False,False,False,True,False,False,True,False,False,0.0,15.0
31.0,4.9,6.290134677634678,0,1.0,1,3,0,0,12,1,1,False,False,True,False,False,False,True,False,False,False,6.290134677634678,34.0
21.0,4.9,9.31488473286169,1,0.0,2,2,0,0,17,1,1,False,False,False,True,False,False,False,False,False,True,9.31488473286169,25.0
24.0,4.1,9.315035594044879,0,1.0,2,3,2,0,22,0,1,False,False,False,False,False,True,False,False,True,False,0.0,27.0
24.0,5.0,1.5526929456613003,1,0.0,2,3,1,0,10,0,1,False,True,False,False,False,False,False,False,True,False,0.0,11.0
29.0,4.7,9.326603239772547,0,1.0,2,3,0,0,21,1,1,False,False,True,False,False,False,False,True,False,False,9.326603239772547,17.0
31.0,4.7,7.66052012420465,2,1.0,1,3,2,0,21,1,1,False,False,False,False,False,True,False,True,False,False,0.0,25.0
24.0,4.6,7.448557979574079,0,1.0,2,3,0,0,18,1,1,False,False,False,True,False,False,False,False,False,True,7.448557979574079,25.0
30.0,4.7,9.074836683459717,2,1.0,2,2,1,0,19,1,1,False,True,False,False,False,False,False,False,True,False,0.0,16.0
39.0,4.7,4.656557579510365,2,1.0,2,1,1,0,17,1,1,False,False,False,False,False,True,False,False,False,True,0.0,33.0
37.0,4.7,3.1055339788849823,1,0.0,2,3,2,0,9,0,1,True,False,False,False,False,False,False,False,True,False,0.0,18.0
33.0,5.0,7.562491288861812,2,1.0,2,3,2,0,19,1,1,False,True,False,False,False,False,False,False,False,True,0.0,18.0
20.0,4.7,7.648280480148493,1,0.0,2,3,3,0,19,1,1,False,True,False,False,False,False,False,True,False,False,0.0,27.0
28.0,4.6,6.081142187746012,1,0.0,2,2,3,0,13,1,1,False,False,False,True,False,False,True,False,False,False,6.081142187746012,21.0
33.0,4.8,9.219905581616992,2,1.0,2,3,3,0,18,1,1,False,False,True,False,False,False,False,False,False,True,9.219905581616992,28.0
37.0,4.9,6.290134677634678,2,0.0,2,2,0,0,15,0,1,False,True,False,False,False,False,False,False,False,True,0.0,15.0
32.0,4.8,1.5725337292863206,2,1.0,2,3,3,0,11,1,1,False,False,False,False,False,True,True,False,False,False,0.0,27.0
34.0,4.8,1.5147927355664839,0,0.0,2,3,3,0,9,0,1,False,False,False,False,True,False,False,False,True,False,0.0,21.0
21.0,4.9,9.314908769971195,2,1.0,2,3,2,0,18,1,1,False,True,False,False,False,False,False,False,False,True,0.0,18.0
34.0,4.8,1.5545771256173964,0,1.0,1,3,1,0,9,0,1,False,False,False,False,True,False,False,False,True,False,0.0,27.0
36.0,4.7,1.5321262845594088,0,0.0,2,3,1,0,9,0,1,False,False,False,False,True,False,False,False,True,False,0.0,25.0
27.0,4.4,1.5293087736834534,0,1.0,1,3,3,0,10,0,1,False,False,True,False,False,False,False,False,True,False,1.5293087736834534,24.0
33.0,4.5,4.657579589646204,2,1.0,2,1,0,0,17,1,1,False,False,False,False,False,True,False,False,False,True,0.0,25.0
30.0,4.9,6.050486021641428,1,1.0,2,2,2,0,12,1,1,False,False,False,False,False,True,True,False,False,False,0.0,30.0
